"Section","QuestionID","Question","ChoiceA","ChoiceB","ChoiceC","ChoiceD","CorrectAnswer","Source"
"Aircraft Operations – Part 2","010.06 Part 2 Q0020","How long does it take to complete a standard holding below FL140?","5 minutes","6 minutes","4 minutes","4 min","4 min","PDF"
"Aircraft Operations – Part 2","010.06 Part 2 Q0021","How far beyond the boundary of the holding area does the buffer area extend to?","5 km","5 NM","6 NM","6 km","5 NM","PDF"
"Aircraft Operations – Part 2","010.06 Part 2 Q0022","What is the minimum obstacle clearance guaranteed at a range of 6 NM from the boundary (edge) of the holding area?","0 m","90 m (295 ft)","150 m (492 ft)","300 m (984 ft)","0 m","PDF"
"Aircraft Operations – Part 2","010.06 Part 2 Q0023","An aircraft is flying a holding pattern. Which adjustments should be made by the pilot to remain within the protected area of the holding pattern?","Heading and timing","None of the above","All of the above","Information not specified by ICAO regulations","Heading and timing","Synthesized"
"Aircraft Operations – Part 2","010.06 Part 2 Q0024","In a holding pattern, the pilot should attempt to maintain the holding _____ by making adjustments for wind, applying","corrections to _____ during entry and while flying the holding pattern.","heading; track and timing","heading; timing","Track; heading and timing","Track; heading and timing","PDF"
"Aircraft Operations – Part 2","010.06 Part 2 Q0025","What does the abbreviation ""WCA' stand for?","Wind Correction Angle","It does not require any specific action","It varies by contracting state","It is not regulated by ICAO","Wind Correction Angle","Synthesized"
"Aircraft Operations – Part 2","010.06 Part 2 Q0026","What is the maximum value of the wind correction angle on the outbound leg of a holding pattern?","15°","30°","45°","20°","30°","PDF"
"Aircraft Operations – Part 2","010.06 Part 2 Q0027","What is the maximum bank angle during turns in a holding pattern?","25°","It is regulated only at the national level","It applies only to military aircraft","All of the above","25°","Synthesized"
"Aircraft Operations – Part 2","010.06 Part 2 Q0028","What is the maximum holding speed for a passenger jet at FL110?","230 kts IAS","It is regulated only at the national level","It applies only to military aircraft","All of the above","230 kts IAS","Synthesized"
"Aircraft Operations – Part 2","010.06 Part 2 Q0029","What is the maximum holding speed for a passenger jet at FL210 in turbulent conditions?","0.82 Ma","265 kt","230 kt","280 kt","280 kt","PDF"
"Aircraft Operations – Part 2","010.06 Part 2 Q0030","The crew of an aircraft holding at the lowest holding level over the SPY VOR experience an engine malfunction and are unable to maintain the cleared flight level. What should they do?","The crew should immediately inform the ATC","None of the above","All of the above","Information not specified by ICAO regulations","The crew should immediately inform the ATC","Synthesized"
"Aircraft Operations – Part 2","010.06 Part 2 Q0031","Regarding the three entry sectors, the type of entry into the holding pattern should be determined according to the _____.","magnetic heading","None of the above","All of the above","Information not specified by ICAO regulations","magnetic heading","Synthesized"
"Aircraft Operations – Part 2","010.06 Part 2 Q0032","What are the names of holding entry procedures?","Parallel entry, teardrop entry, direct entry","Offset entry, direct entry, teardrop entry","Parallel entry, teardrop entry, holdover entry","Parallel entry, teardrop entry, offset entry","Parallel entry, teardrop entry, direct entry","PDF"
"Aircraft Operations – Part 2","010.06 Part 2 Q0033","What is the heading range for an aircraft approaching the holding fix to be able to perform the parallel entry?","Between outbound heading and 70° into the non-holding side","From 110° into the non-holding side to 70° into the holding side","Between outbound heading and outbound minus 70°","Between outbound heading and 110° into the holding side","Between outbound heading and 110° into the holding side","PDF"
"Aircraft Operations – Part 2","010.06 Part 2 Q0034","What is the heading range for an aircraft approaching the holding fix to be able to perform the teardrop entry?","From 70° into the non-holding side to 50° into the holding side","From 110° into the non-holding side to 70° into the holding side","Between outbound heading and 70° into the non-holding side","No other answer is correct","Between outbound heading and 70° into the non-holding side","PDF"
"Aircraft Operations – Part 2","010.06 Part 2 Q0035","The crew has to carry out an offset entry procedure to enter a holding pattern. What is the required track divergence from the reciprocal inbound track when passing the fix towards the outbound leg?","45°","30°","20°","30","30","PDF"
"Aircraft Operations – Part 2","010.06 Part 2 Q0036","What is the heading range for an aircraft approaching the holding fix to be able to perform the offset entry?","Between outbound heading and 110° into the holding side","No other answer is correct","Between outbound heading and 60° into the holding side","No ans is correct","No ans is correct","PDF"
"Aircraft Operations – Part 2","010.06 Part 2 Q0037","What is the heading range for an aircraft approaching the holding fix to be able to perform the direct entry?","From 70° into the non-holding side to 50° into the holding side","From 110° into the non-holding side to 70° into the holding side","Between outbound heading and 110° into the holding side","Between outbound heading and 60° into the holding side","From 110° into the non-holding side to 70° into the holding side","PDF"
"Aircraft Operations – Part 2","010.06 Part 2 Q0038","What must be specified in the ATC clearance if an aircraft was instructed to hold on arrival? Select the most complete answer.","The time aircraft is expected to leave holding","None of the above","All of the above","Information not specified by ICAO regulations","The time aircraft is expected to leave holding","Synthesized"
"Aircraft Operations – Part 3","010.06 Part 3 Q0001","What is the main purpose of altimeter setting?","To provide horizontal separation during all phases of flight","To provide terrain clearance and vertical separation between aircraft during all phases of flight","To provide terrain clearance and horizontal separation between aircraft during all phases of flight","To provide vertical separation between aircraft and an input for SSR ground facilities during all phases of flight","To provide terrain clearance and vertical separation between aircraft during all phases of flight","PDF"
