"Section","QuestionID","Question","ChoiceA","ChoiceB","ChoiceC","ChoiceD","CorrectAnswer","Source"
"Meteorology – 050.02(2)","050.02(2) Q0003","What is the Hadley cell?","The Hadley cell is a cell formed by the air ascending over the thermal equator and descending above the subtropical area","The Hadley cell is a cell that would theoretically exist if the earth did not rotate","The Hadley cell is a cell formed over one of the poles","The Hadley cell is a cell that is not driven by temperature but by two neighbouring cells","The Hadley cell is a cell formed by the air ascending over the thermal equator and descending above the subtropical area","Evionica"
"Meteorology – 050.02(2)","050.02(2) Q0004","Semi-permanent areas of low pressure are responsible for _____.","presence of rainforests near the equator","Europe’s relatively dry climate","presence of deserts","the polar wet climate","presence of rainforests near the equator","Evionica"
"Meteorology – 050.02(2)","050.02(2) Q0005","Where do the areas of greatest rainfall are present?","In the equatorial regions","In the polar regions","In central North America during the summer","In the areas of intense polar front depression activity","In the equatorial regions","Evionica"
"Meteorology – 050.02(2)","050.02(2) Q0006","What is the angle between the earth’s axis of rotation and its orbital axis?","23.5°","20°","25.5°","18.5°","23.5°","Evionica"
"Meteorology – 050.02(2)","050.02(2) Q0007","Why does the global distribution of the surface pressure vary during the year?","Due to the earth's orbital movement around the sun","Due to the changing moon phases","Due to the volcanic activity","Due to the rotational movement of the earth","Due to the earth's orbital movement around the sun","Evionica"
"Meteorology – 050.02(2)","050.02(2) Q0008","In January, the equatorial low-pressure zone lies _____.","slightly southwards of the geographic equator","exactly above the geographic equator","at the latitude of 35°N","slightly northwards of the geographic equator","slightly southwards of the geographic equator","Evionica"
"Meteorology – 050.02(2)","050.02(2) Q0009","What is true about statistical pressure distribution on the earth?","In the southern hemisphere, isobars are nearly parallel to the lines of latitude, whereas in the northern hemisphere, they are much more variable","In the northern hemisphere, isobars are nearly parallel to the lines of latitude, whereas in the southern hemisphere, they are much more variable","During the summer months, isobars are nearly parallel to the lines of latitudes, whereas in the winter, they are much more variable","During the winter months, isobars are nearly parallel to the lines of latitudes, whereas in the summer, they are much more variable","In the southern hemisphere, isobars are nearly parallel to the lines of latitude, whereas in the northern hemisphere, they are much more variable","Evionica"
"Meteorology – 050.02(2)","050.02(2) Q0010","What is the name of pressure systems that forms over the ocean in winter?","Subtropical highs","Tropical highs","Subtropical lows","Tropical lows","Subtropical highs","Evionica"
"Meteorology – 050.02(2)","050.02(2) Q0011","Where do the westerly winds can be encountered during the winter?","Between latitudes of 40° and 60°","Between latitudes of 50° and 75°","Between latitudes of 30° and 40°","At latitudes greater than 80°","Between latitudes of 40° and 60°","Evionica"
"Meteorology – 050.02(2)","050.02(2) Q0012","What is the mechanism responsible for the formation of the westerly winds blowing during the winter?","The air flowing from subtropical highs towards the poles is deflected by the Coriolis Force (CF)","The air flowing from subtropical highs towards the equator is deflected by the Coriolis Force (CF)","The pressure gradient between the Siberian high and low-pressure systems over North America causes strong winds to blow westwards","The air flowing from the Siberian high towards the subtropical lows is deflected by the Coriolis Force (CF)","The air flowing from subtropical highs towards the poles is deflected by the Coriolis Force (CF)","Evionica"
"Meteorology – 050.02(2)","050.02(2) Q0013","What is the name of the strong westerly winds blowing mostly in the southern hemisphere during the winter?","Roaring forties","Trade winds","Monsoons","Horse latitudes winds","Roaring forties","Evionica"
"Meteorology – 050.02(2)","050.02(2) Q0014","What is true about the horse latitudes? Select the most complete answer.","All answers are correct","In the northern hemisphere, horse latitudes lie between 30°N and 40°N","In the southern hemisphere, horse latitudes lie between 30°S and 40°S","Horse latitudes form a zone where the surface wind speed is relatively low or does not blow at all","All answers are correct","Evionica"
"Meteorology – 050.02(2)","050.02(2) Q0015","What causes the sudden change in the direction of trade winds after crossing the geographic equator?","The change of Coriolis Force (CF) direction","The change of pressure gradient direction","The difference in pressure distribution in both hemispheres","An excess of air aloft associated with the Hadley cells","The change of Coriolis Force (CF) direction","Evionica"
"Meteorology – 050.02(2)","050.02(2) Q0016","What are the trade winds?","No other answer is correct","Trade winds are easterly winds blowing only in the summer","Trade winds are westerly winds blowing near the equator","Trade winds are winds blowing from the thermal equator towards the poles","No other answer is correct","Evionica"
"Meteorology – 050.02(2)","050.02(2) Q0017","Trade winds _____.","blow from subtropical anticyclones towards the equator","blow only in the winter months","are westerly winds blowing through the whole year","are westerly winds blowing during the winter","blow from subtropical anticyclones towards the equator","Evionica"
"Meteorology – 050.02(2)","050.02(2) Q0018","What is the difference between winds blowing between latitudes of 40°N and 60°N during the winter and the summer?","During the summer, winds blowing between latitudes of 40°N and 60°N are less constant and less strong than in the winter","Westerly winds blow during the winter and easterly winds blow during the summer","During the summer, wind blowing between latitudes of 40°N and 60°N veer, whereas in the winter they back","No other answer is correct","During the summer, winds blowing between latitudes of 40°N and 60°N are less constant and less strong than in the winter","Evionica"
"Meteorology – 050.02(2)","050.02(2) Q0019","What is the katabatic wind?","A flow of cold air down the slopes of a mountain","A flow of warm air up the slopes of a mountain","A flow of warm air from land to sea","A flow of cold air from sea to land","A flow of cold air down the slopes of a mountain","Evionica"
"Meteorology – 050.02(2)","050.02(2) Q0020","What is the name of the wind that blows as a result of air warming on the slope of a mountain?","Anabatic wind","Katabatic wind","Valley wind","Mountain breeze","Anabatic wind","Evionica"
"Meteorology – 050.02(2)","050.02(2) Q0021","A katabatic wind _____.","blows down the slopes, usually at night, with the approximate speed of 10 kt","blows up the slopes, usually during the day, with the approximate speed of 5 kt","blows down the slopes, usually at night, with the approximate speed of 5 kt","blows up the slopes, usually during the day, with the approximate speed of 10 kt","blows down the slopes, usually at night, with the approximate speed of 10 kt","Evionica"
"Meteorology – 050.02(2)","050.02(2) Q0022","What is the most frequent direction of the wind blowing along the slopes of a mountain during the day?","Up the slopes","Down the slopes","It is impossible to forecast","Typically there is no wind blowing along the slopes of a mountain","Up the slopes","Evionica"
"Meteorology – 050.02(2)","050.02(2) Q0023","What is the Venturi effect?","The decrease in the static pressure of the fluid when flowing through the constricted section of a pipe","The flow of the air up the slopes of a mountain caused by insolation","The phenomenon that makes land and sea breezes blow in a daily cycle","The movement of the earth’s thermal equator through the year","The decrease in the static pressure of the fluid when flowing through the constricted section of a pipe","Evionica"
"Meteorology – 050.02(2)","050.02(2) Q0024","What causes the sea breeze?","Increasing pressure aloft caused by the surface heating over the land during the day","Decreasing stability over the land caused by insolation","Increasing surface pressure over the land caused by the ascending cool air","Increasing stability over the sea caused by nocturnal cooling","Increasing pressure aloft caused by the surface heating over the land during the day","Evionica"
"Meteorology – 050.02(2)","050.02(2) Q0025","Diurnal variations of temperature result in the arise of _____.","sea and land breezes","trade winds","Foehn winds","valley winds","sea and land breezes","Evionica"
