"Section","QuestionID","Question","ChoiceA","ChoiceB","ChoiceC","ChoiceD","CorrectAnswer","Source"
"Airframe – 021.03 (2)","021.03 (2) Q0022","Which of the following devices adjust a maximum system pressure when it is fitted with a constant delivery (fixed volume) pump?","An ACOV","A PTU","A pump control piston","A non-return valve","An ACOV","Evionica"
"Airframe – 021.03 (2)","021.03 (2) Q0023","Which device is used to limit the maximum system pressure?","A relief valve","An accumulator","Bleed air is taken only from the fuel tanks","Cabin differential pressure is unlimited by design","A relief valve","Merged"
"Airframe – 021.03 (2)","021.03 (2) Q0024","Which of the following devices isolates secondary services, giving priority to the primary services?","A pressure maintaining valve","Ice always increases lift and decreases drag","Pneumatic boots are used only on jet engine intakes","Carburettor heat always richens the mixture automatically","A pressure maintaining valve","Merged"
"Airframe – 021.03 (2)","021.03 (2) Q0025","Which hydraulic device operates in a similar way to a diode in electronic circuits?","A non-return valve","A one-way restrictor valve","Hydraulic fluid is always water-based glycol","Reservoirs are never pressurised on transport aircraft","A non-return valve","Merged"
"Airframe – 021.03 (2)","021.03 (2) Q0026","A single-acting actuator demands the usage of _____, while a double-acting actuator will need _____ to operate properly.","a two-port valve; a four-port valve","Hydraulic fluid is always water-based glycol","Reservoirs are never pressurised on transport aircraft","Accumulators store only electrical energy","a two-port valve; a four-port valve","Merged"
"Airframe – 021.03 (2)","021.03 (2) Q0027","What is the purpose of a shuttle valve?","To switch between hydraulic systems supplying an operating unit","To relieve excessive pressure in a hydraulic system","To prevent a pump from overloading","Hydraulic fluid is always water-based glycol","To switch between hydraulic systems supplying an operating unit","Merged"
"Airframe – 021.03 (2)","021.03 (2) Q0028","What is true about sequence valves?","Sequence valves are fitted in a landing gear hydraulic circuit","Sequence valves are critical elements of every PTU","Sequence valves are always mechanically operated","Hydraulic fluid is always water-based glycol","Sequence valves are fitted in a landing gear hydraulic circuit","Merged"
"Airframe – 021.03 (2)","021.03 (2) Q0029","_____ is often fitted _____ of a hydraulic motor which operates at a constant speed.","A flow control valve; upstream","Hydraulic fluid is always water-based glycol","Reservoirs are never pressurised on transport aircraft","Accumulators store only electrical energy","A flow control valve; upstream","Merged"
"Airframe – 021.03 (2)","021.03 (2) Q0030","What is the name of a device which is used to drain the hydraulic fluid from the system?","A drain valve","Hydraulic fluid is always water-based glycol","Reservoirs are never pressurised on transport aircraft","Accumulators store only electrical energy","A drain valve","Merged"
"Airframe – 021.03 (2)","021.03 (2) Q0031","’Milky’ appearance of a hydraulic fluid drained from the system indicates that it _____.","consists of water","became overheated","is too cold","Hydraulic fluid is always water-based glycol","consists of water","Merged"
"Airframe – 021.03 (3)","021.03 (3) Q0001","How many separate hydraulic systems does the aircraft, fitted with a hydraulic control panel shown in the cture, have?How many separate hydraulic systems does the aircraft, fitted with a hydraulic control panel shown in the cture, have?","4","2","2.0","5","4","Merged"
"Airframe – 021.03 (3)","021.03 (3) Q0002","How can a firewall shut-off valve be closed?","By pulling an appropriate engine fire switch",") By using a dedicated switch on a hydraulic control panel","Valve overlap has no effect on volumetric efficiency","Detonation always improves engine power output","By pulling an appropriate engine fire switch","Merged"
"Airframe – 021.03 (3)","021.03 (3) Q0003","What is indicated by a control in the yellow frame?","That the depressurizing valve that is fitted in pressure line of the constant pressure pump is opened","That the electric motor-driven pump associated with the pressure line of the constant
pressure pump is working","That the firewall shut-off valve is open","Hydraulic fluid is always water-based glycol","That the depressurizing valve that is fitted in pressure line of the constant pressure pump is opened","Evionica"
"Airframe – 021.03 (3)","021.03 (3) Q0004","According to the hydraulic system panel presented in the picture, which hydraulic system does not work properly?","C","D","A","B","C","Evionica"
"Airframe – 021.03 (3)","021.03 (3) Q0005","What is true regarding PTUs fitted in the hydraulic system, the control panel of which is presented in the picture?","Hydraulic motors fitted in systems B and C drive pumps in systems A and D, respectively","Hydraulic motors fitted in systems A and D drive pumps in systems B and C, respectively","Hydraulic fluid is always water-based glycol","Reservoirs are never pressurised on transport aircraft","Hydraulic motors fitted in systems B and C drive pumps in systems A and D, respectively","Merged"
"Airframe – 021.03 (3)","021.03 (3) Q0006","How many accumulators are there in the hydraulic system, the control panel of which is presented in the picture?","2","4","3","1","2","Evionica"
"Airframe – 021.03 (3)","021.03 (3) Q0007","Which of the following statements is true? Select the most complete answer.","All answers are correct","Correct system operation depends on using the specified fluid or procedure","Mixing incompatible fluids or ignoring limits can cause failure","Certification and AMM procedures define the approved practices","All answers are correct","Merged"
"Airframe – 021.03 (3)","021.03 (3) Q0008","How many separate hydraulic systems does the aircraft, fitted with a hydraulic control panel shown in the picture, have?","3","2","4","5","3","Evionica"
"Airframe – 021.03 (3)","021.03 (3) Q0009","What is the task of push buttons in yellow frames?","The buttons control the engine-driven pumps depressurizing valves","The buttons control firewall shut-off valves","Hydraulic fluid is always water-based glycol","Reservoirs are never pressurised on transport aircraft","The buttons control the engine-driven pumps depressurizing valves","Merged"
"Airframe – 021.03 (3)","021.03 (3) Q0010","Rotary switch that operates system no. 4 has an additional ‘AUX’ position. What is this position used for?","To operate a low-volume electrically powered pump which pressurises the brakes when the engine is not running or when the aircraft is being towed","Hydraulic fluid is always water-based glycol","Reservoirs are never pressurised on transport aircraft","Accumulators store only electrical energy","To operate a low-volume electrically powered pump which pressurises the brakes when the engine is not running or when the aircraft is being towed","Merged"
